Nov-17,11110897,17,0017번(청암동~이촌동),8501292,청암자이아파트,582,15,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),9003185,청암동강변삼성아파트,1857,23,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72983,청심경로당,3406,61,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72984,원효2동주민센터,5868,147,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72985,산천동,8210,309,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72986,신창동세방아파트,6645,305,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72987,남이장군사당,1861,1707,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72988,새마을금고,4733,3353,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),33066,용문시장,6133,1883,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72990,용산전자상가입구,3468,1189,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72991,신용산지하차도,1309,2361,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72992,용산역,20901,12103,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),8599,신용산역3번출구,9220,16437,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72314,용사의집,1579,1278,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72993,한강대교북단,7370,2758,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72994,서부이촌동입구,2054,11549,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72995,이촌2동대림아파트새남터성지,1230,11151,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72996,이촌2동주민센터,1127,6764,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72997,이촌2동부영주유소,421,2353,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),73000,이촌119안전센터성촌공원,347,2479,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72998,원효2동산호아파트후문,80,2824,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),8003000,청암동강변삼성아파트,1964,3750,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),9003186,원효2동산호아파트,5169,1057,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),9000272,현대자동차써비스,4338,499,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),9000367,이촌2동부영주유소,3503,1475,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),9000269,이촌2동주민센터,8337,1297,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),9000267,이촌2동대림아파트새남터성지,11893,1094,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),9000266,이촌2동강변아파트,9510,3864,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),9034958,한강대교북단LG유플러스,7702,14800,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),9034956,신용산역,5765,12108,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72972,신용산역,31080,12802,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72973,신용산지하차도,845,6705,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72974,용산전자상가입구,963,5573,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),8523,용문시장,2307,4496,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72976,새마을금고,6639,5806,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72977,남이장군사당,301,3173,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72978,신창동세방아파트,114,8179,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72979,산천동,117,6809,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72980,산천동리버힐삼성아파트,35,6329,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),72981,삼성테마트,9,2445,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),9003184,청암동강변삼성아파트,8,1129,2017-12-03 15:18
Nov-17,11110897,17,0017번(청암동~이촌동),8601292,청암자이아파트(가상),16,435,2017-12-03 15:18
Nov-17,11110401,2,02번(남산서울타워~동대입구),31613,남산서울타워,12604,2805,2017-12-03 15:18
Nov-17,11110401,2,02번(남산서울타워~동대입구),8801,남산도서관,1545,1083,2017-12-03 15:18
