Feb-15,3,,,03번(남산서울타워~남산서울타워),동대입구역장충동,3508,783,2015-03-23 10:45
Feb-15,3,,,03번(남산서울타워~남산서울타워),약수역7번출구.약수동주민센터,608,954,2015-03-23 10:45
Feb-15,3,,,03번(남산서울타워~남산서울타워),송도병원,209,629,2015-03-23 10:45
Feb-15,3,,,03번(남산서울타워~남산서울타워),버티고개,614,730,2015-03-23 10:45
Feb-15,3,,,03번(남산서울타워~남산서울타워),한강진역.블루스퀘어,428,626,2015-03-23 10:45
Feb-15,3,,,03번(남산서울타워~남산서울타워),한남2동주민센터앞,459,534,2015-03-23 10:45
Feb-15,3,,,03번(남산서울타워~남산서울타워),이태원119안전센터,1114,756,2015-03-23 10:45
Feb-15,3,,,03번(남산서울타워~남산서울타워),해밀턴호텔,2078,1971,2015-03-23 10:45
Feb-15,3,,,03번(남산서울타워~남산서울타워),이태원.용산구청,894,2084,2015-03-23 10:45
Feb-15,3,,,03번(남산서울타워~남산서울타워),해방촌.중앙경리단,1271,493,2015-03-23 10:45
Feb-15,3,,,03번(남산서울타워~남산서울타워),용산.한신아파트,1292,686,2015-03-23 10:45
Feb-15,3,,,03번(남산서울타워~남산서울타워),남산3호터널,1430,323,2015-03-23 10:45
Feb-15,3,,,03번(남산서울타워~남산서울타워),남대문시장.회현역,1258,935,2015-03-23 10:45
Feb-15,3,,,03번(남산서울타워~남산서울타워),서울역.서울스퀘어,1936,5822,2015-03-23 10:45
Feb-15,3,,,03번(남산서울타워~남산서울타워),남대문경찰서,228,1692,2015-03-23 10:45
Feb-15,3,,,03번(남산서울타워~남산서울타워),후암삼거리,219,348,2015-03-23 10:45
Feb-15,3,,,03번(남산서울타워~남산서울타워),백범광장,135,175,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),국립극장,2202,2361,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),남산서울타워,53,15150,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),약수역2번출구.중구구립도서관,792,1130,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),신당동.청구역,1293,1397,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),신당동떡볶이타운,1580,1049,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),충무아트홀.중부소방서,602,1631,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),광희문.광희동사거리,415,733,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),퇴계로6가,333,493,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),퇴계로5가.제일병원,751,647,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),충무로역2번출구.대한극장앞,2569,1424,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),퇴계로3가.한옥마을.한국의집,723,813,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),명동입구,10137,9164,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),남대문시장,1046,4038,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),남대문시장.악세사리전문상가,327,2047,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),힐튼호텔,92,565,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),백범광장,183,181,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),남산도서관,1631,753,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),남산서울타워,20640,1146,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),남산북측순환로입구,700,696,2015-03-23 10:45
Feb-15,5,,,05번(남산서울타워~남산서울타워),동대입구역장충동,4446,957,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),노원경찰서,9863,870,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),하계1동주민센터,5101,551,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),골마을근린공원,5121,2497,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),하계역,15728,6927,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),하계우성아파트,14644,1258,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),하계극동아파트,7084,2005,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),월계헬스케어센터,5532,2908,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),인덕대학,6423,5392,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),월계주공108동앞롯데캐슬루나아,7894,4187,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),오현초등학교,8801,5457,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),꿈의숲주차장입구,2620,1719,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),북서울꿈의숲,3395,1424,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),송중동한일유엔아이,1530,3683,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),창문여고앞,5827,5902,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),송곡초등학교입구,3945,7159,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),월곡뉴타운,3330,7585,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),길음뉴타운,3326,9090,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),미아리고개.아리랑아트홀,2890,6205,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),돈암동사거리.성신여대입구,3099,9684,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),삼선교.한성대학교,3028,7228,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),혜화동로타리,1396,5915,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),명륜3가성대입구,2942,5182,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),창경궁.서울대학교병원,2506,3861,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),원남동,3002,4673,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),이촌동강촌아파트,8839,1659,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),신용산초등학교,5562,3031,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),이촌동한가람아파트.이촌역,7420,4019,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),이촌동두산위브트레지움.한강대우아파트,10030,2375,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),한강대교북단,3725,10182,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),신용산역,2300,6573,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),KT용산지사,1487,2532,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),삼각지역,1550,3827,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),숙대입구역,3492,6372,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),갈월동,2103,2979,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),서울역버스환승센터,3323,5536,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),남대문시장.신한은행,3436,4856,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),롯데영프라자,5557,5453,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),을지로입구,4425,3147,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),을지로2가,3399,1711,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),을지로3가,1755,1264,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),을지로4가,2029,1564,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),을지로5가.중부시장,1243,1622,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),을지로6가.국립중앙의료원,1351,1260,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),광희동,1082,1152,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),퇴계로6가,2476,769,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),을지로5가,2234,229,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),방산시장,1404,522,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),종로5가,3643,1653,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),종로5가.효제초등학교,2659,747,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),종로5가.효제동,1069,585,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),통신대.이화장,2251,1730,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),혜화역.마로니에공원,5842,1903,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),혜화역동성중고.장면총리가옥,7655,1585,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),삼선교.한성대학교,8975,3841,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),돈암사거리.성신여대입구,12606,4802,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),미아리고개.아리랑아트홀,3926,2785,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),광장시장,1695,4571,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),을지로4가,1613,5429,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),을지로3가,2298,6396,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),을지로2가.기업은행본점,3938,5482,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),롯데백화점,9398,6161,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),북창동.남대문시장,3199,3001,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),숭례문,1814,3213,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),서울역버스환승센터,7138,4112,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),갈월동,2020,1792,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),숙대입구역,4786,2546,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),삼각지역,3192,1716,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),KT용산지사,1522,1765,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),신용산역,8347,3010,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),한강대교북단,6935,2350,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),이촌동동부센트레빌,625,5182,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),이촌1동충신교회,1999,6495,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),이촌동한강맨션.이촌역,5240,5725,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),신용산초등학교,1896,4848,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),이촌동점보아파트,1658,7006,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),금강병원,1350,5976,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),서빙고신동아아파트,1411,6547,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),서빙고역1번출구,1896,3349,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),한강중학교,1549,4263,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),용산구청.크라운호텔,2981,3157,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),용산구청.크라운호텔,1861,173,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),한강중학교,1112,166,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),금호베스트빌앞,289,154,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),서빙고초등학교,103,218,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),서빙고역교차로,368,198,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),서빙고역1번출구,1356,1271,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),서빙고신동아아파트,12287,1759,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),이촌동현대아파트,9459,1554,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),길음뉴타운,11829,3873,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),월곡뉴타운,5867,2474,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),숭곡초교입구,4202,5709,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),창문여고,6540,5826,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),동방주유소앞,1203,1768,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),장위동그린빌아파트,698,2399,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),북서울꿈의숲,3135,5243,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),장월초등학교,6918,7029,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),롯데캐슬루나아파트,4563,5043,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),인덕대앞,7201,6157,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),월계4동주민센터,3266,6905,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),하계시영아파트,996,12866,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),하계장미아파트,877,12639,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),하계미성아파트.을지병원,8161,10452,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),한성여객종점,357,2408,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),세이브존스포츠센터,861,11760,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),노원경찰서.혜성여고,731,6714,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),하계현대아파트,440,5149,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),노원구민체육센타,787,3193,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),상명초등학교,341,1035,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),중계건영2차아파트,119,2202,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),중계역,128,997,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),하계한신청구아파트,185,360,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),한성여객종점,1,126,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),한성여객종점,348,36,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),노원평생학습관,686,7,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),서울시북서울미술관,1292,52,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),중계역,1622,94,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),중계역2번출구,3480,568,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),중계시영3단지,2261,801,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),중계시영3단지상가,8752,1071,2015-03-23 10:45
Feb-15,100,,,100번(하계동~용산구청),중계시영4단지,6811,419,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),문바위어린이공원,3210,322,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),문바위고개,17,2765,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),정릉동풍림상가,18771,167,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),정릉풍림아파트앞,9618,498,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),외환은행정릉지점,12325,5818,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),정릉시장입구,11657,4601,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),정릉우체국,10953,3468,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),정릉입구,10385,2015,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),아리랑고개.아리랑시네미디어센터,10186,3537,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),돈암2동주민센터입구.홍천사,3985,7775,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),성신여대입구,4084,34927,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),돈암시장입구,7109,10588,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),성북구청.성북경찰서,3261,8550,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),보문역,2194,9782,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),브라운호텔,1748,3112,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),보문동주민센터,1774,3334,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),신설동로타리,7465,12114,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),동묘앞,264,2232,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),종로구민회관,19244,6160,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),숭인1동주민센터,4888,2099,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),보문역,11998,3445,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),성북구청.성북경찰서,6636,4418,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),돈암시장입구,21620,8922,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),성신여대입구,21950,3136,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),돈암2동주민센터입구.홍천사,2534,4047,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),아리랑고개.아리랑시네미디어센터,3007,12210,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),정릉입구,1239,5704,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),정릉우체국앞,4889,10862,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),정릉시장입구,10132,10592,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),외환은행정릉지점,8082,7779,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),정릉동대림아파트,824,11617,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),정릉동풍림상가,482,20243,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),정릉초등학교,68,11850,2015-03-23 10:45
Feb-15,1014,,,1014번(정릉~신당동),정릉초등학교,11037,46,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),용두시장,1482,1056,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),안암오거리,2502,3501,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),우신향병원,1236,1039,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),고려대학교앞,2635,1878,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),숭례초등학교,3797,3660,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),종암동주민센터,4536,3754,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),종암경찰서,3711,2103,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),KT월곡지사,399,666,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),종암SK아파트,655,428,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),성북구보건소,3739,2597,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),생명의전화앞,2295,2910,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),월곡동두산아파트,2974,3120,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),월곡삼성래미안아파트,704,2009,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),월곡1동주민센터,350,1454,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),창문여고,5137,3302,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),장위동고개,749,4240,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),장위1동주민센터,933,2306,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),장위1동파출소,301,2246,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),국민은행장위동지점,803,3349,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),장곡초교,431,1475,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),장위1동새마을금고,521,1559,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),국민은행장위1동지점,701,1430,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),광운초교,1015,746,2015-03-23 10:45
Feb-15,1017,,,1017번(월계동~상왕십리),벼루말교,613,307,2015-03-23 10:45
