2016-11,11110897,0017,0017번(청암동~이촌동),8501292,청암자이아파트,542,10,2016-12-08 12:01:45
2016-11,11110897,0017,0017번(청암동~이촌동),9003185,청암동강변삼성아파트,1650,21,2016-12-08 12:01:45
2016-11,11110897,0017,0017번(청암동~이촌동),0072983,청심경로당,3253,40,2016-12-08 12:01:45
2016-11,11110897,0017,0017번(청암동~이촌동),0072984,원효2동주민센터,6061,151,2016-12-08 12:01:45
2016-11,11110897,0017,0017번(청암동~이촌동),0072985,산천동,8465,373,2016-12-08 12:01:45
2016-11,11110897,0017,0017번(청암동~이촌동),0072986,신창동세방아파트,7323,283,2016-12-08 12:01:45
2016-11,11110897,0017,0017번(청암동~이촌동),0072987,남이장군사당,1624,1599,2016-12-08 12:01:45
2016-11,11110897,0017,0017번(청암동~이촌동),0072988,새마을금고,4957,3546,2016-12-08 12:01:45
2016-11,11110897,0017,0017번(청암동~이촌동),0033066,용문시장,5866,1896,2016-12-08 12:01:45
2016-11,11110897,0017,0017번(청암동~이촌동),0072990,용산전자상가입구,3813,1283,2016-12-08 12:01:45
2016-11,11110897,0017,0017번(청암동~이촌동),0072991,신용산지하차도,1316,2395,2016-12-08 12:01:45
2016-11,11110897,0017,0017번(청암동~이촌동),0008599,신용산역3번출구,10322,20853,2016-12-08 12:01:45
2016-11,11110897,0017,0017번(청암동~이촌동),0072992,용산역,20905,8856,2016-12-08 12:01:45
2016-11,11110897,0017,0017번(청암동~이촌동),0072314,용사의집,1604,1039,2016-12-08 12:01:45
2016-11,11110897,0017,0017번(청암동~이촌동),0072993,한강로동웨딩코리아,7828,2884,2016-12-08 12:01:45
2016-11,11110897,0017,0017번(청암동~이촌동),0072994,서부이촌동입구,2234,11890,2016-12-08 12:01:45
2016-11,11110897,0017,0017번(청암동~이촌동),0072995,이촌2동대림아파트.새남터성지,1349,11985,2016-12-08 12:01:45
