Mar-15,,,17,0017번(청암동~이촌동),산천동리버힐삼성아파트,33,6030,2015-04-08 9:37
Mar-15,,,17,0017번(청암동~이촌동),삼성테마트,11,2558,2015-04-08 9:37
Mar-15,,,17,0017번(청암동~이촌동),청암동강변삼성아파트,10,1029,2015-04-08 9:37
Mar-15,,,17,0017번(청암동~이촌동),청암동강변삼성아파트,1719,9,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),남산서울타워,20884,18876,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),남산도서관,2921,1816,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),교육연구정보원,301,324,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),남산케이블카.남산산책로입구,977,1251,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),서울애니매이션센터.숭의여대,1367,1414,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),퇴계로3가.한옥마을.한국의집,2296,7541,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),충무로역2번출구.대한극장앞,8060,7240,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),퇴계로5가.제일병원,598,1215,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),동대입구역장충동,7853,2917,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),국립극장,3335,4069,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),남산북축순환로입구,1336,917,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),남산서울타워,14414,16830,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),남산도서관,3236,1797,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),교육연구정보원,293,288,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),남산케이블카.남산산책로입구,1289,953,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),서울애니매이션센터.숭의여대,1802,1195,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),퇴계로3가.한옥마을.한국의집,2553,5314,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),충무로역2번출구.대한극장앞,8700,5519,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),퇴계로5가.제일병원,667,987,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),동대입구역장충동,7359,2559,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),국립극장,3213,3734,2015-04-08 9:37
Mar-15,,,2,02번(남산서울타워~동대입구),남산북측순환로입구,1223,886,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),남산서울타워,14001,285,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),남산도서관,1037,875,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),남산서울타워,41,9171,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),남산북측순환로입구,664,543,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),국립극장,1807,1570,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),동대입구역장충동,3737,1027,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),약수역7번출구.약수동주민센터,789,1169,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),송도병원,214,763,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),버티고개,661,898,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),한강진역.블루스퀘어,452,765,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),한남2동주민센터앞,610,610,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),이태원119안전센터,1333,902,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),해밀턴호텔,2006,1971,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),이태원.용산구청,1050,2282,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),해방촌.중앙경리단,1340,620,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),용산.한신아파트,1441,903,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),남산3호터널,1654,338,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),남대문시장.회현역,1438,1046,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),서울역.서울스퀘어,1677,5621,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),남대문경찰서,216,1925,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),후암삼거리,235,449,2015-04-08 9:37
Mar-15,,,3,03번(남산서울타워~남산서울타워),백범광장,135,268,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),국립극장,1606,2149,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),남산서울타워,56,14750,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),약수역2번출구.중구구립도서관,993,1118,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),신당동.청구역,1516,1364,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),신당동떡볶이타운,1696,1111,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),충무아트홀.중부소방서,729,1742,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),광희문.광희동사거리,398,631,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),퇴계로6가,277,546,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),퇴계로5가.제일병원,770,602,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),충무로역2번출구.대한극장앞,2353,1226,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),퇴계로3가.한옥마을.한국의집,684,688,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),명동입구,9717,8723,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),남대문시장,1039,3500,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),남대문시장.악세사리전문상가,434,1882,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),힐튼호텔,93,562,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),백범광장,213,195,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),남산도서관,1610,730,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),남산서울타워,18751,705,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),남산북측순환로입구,615,900,2015-04-08 9:37
Mar-15,,,5,05번(남산서울타워~남산서울타워),동대입구역장충동,3820,915,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),을지로2가.기업은행본점,4912,6666,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),롯데백화점,10782,7030,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),북창동.남대문시장,4123,3770,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),숭례문,2390,3819,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),서울역버스환승센터,9436,4620,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),갈월동,2616,2228,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),숙대입구역,6803,3242,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),삼각지역,4291,2111,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),KT용산지사,1820,1950,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),신용산역,9369,3460,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),한강대교북단,9483,3111,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),이촌동강촌아파트,11165,2256,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),신용산초등학교,7285,3946,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),이촌동한가람아파트.이촌역,9503,5042,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),이촌동두산위브트레지움.한강대우아파트,12189,3273,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),한강대교북단,4743,13444,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),신용산역,2561,7566,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),KT용산지사,1900,3293,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),삼각지역,2058,4834,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),숙대입구역,4526,8480,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),갈월동,2586,3675,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),서울역버스환승센터,3854,6886,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),남대문시장.신한은행,4308,6276,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),롯데영프라자,6654,6467,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),을지로입구,5371,4062,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),을지로2가,4263,2283,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),을지로3가,2206,1677,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),을지로4가,2551,1877,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),을지로5가.중부시장,1289,1851,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),을지로6가.국립중앙의료원,1743,1606,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),광희동,1259,1445,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),퇴계로6가,3149,875,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),을지로5가,2661,248,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),방산시장,1615,615,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),종로5가,4815,1939,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),종로5가.효제초등학교,3360,859,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),종로5가.효제동,1421,719,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),통신대.이화장,3220,2132,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),혜화역.마로니에공원,7027,2251,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),혜화역동성중고.장면총리가옥,9312,1761,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),삼선교.한성대학교,13104,4830,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),돈암사거리.성신여대입구,16113,5902,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),미아리고개.아리랑아트홀,6207,3648,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),길음뉴타운,17686,4886,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),월곡뉴타운,7812,3106,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),숭곡초교입구,5591,7210,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),창문여고,8733,7502,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),동방주유소앞,1564,2240,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),장위동그린빌아파트,908,3521,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),북서울꿈의숲,4595,7247,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),장월초등학교,8318,9418,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),롯데캐슬루나아파트,6220,7280,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),인덕대앞,10946,11011,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),월계4동주민센터,3881,8525,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),하계시영아파트,1247,16844,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),하계장미아파트,1312,17684,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),하계미성아파트.을지병원,10240,12736,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),이촌동동부센트레빌,936,6745,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),이촌1동충신교회,2521,8252,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),이촌동한강맨션.이촌역,6915,7777,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),신용산초등학교,2689,6674,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),이촌동점보아파트,2182,8572,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),금강병원,1659,7768,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),서빙고신동아아파트,1984,8798,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),서빙고역1번출구,2541,4226,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),한강중학교,1801,5309,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),용산구청.크라운호텔,3865,4368,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),용산구청.크라운호텔,2451,234,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),한강중학교,1664,181,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),금호베스트빌앞,350,182,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),서빙고초등학교,133,286,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),서빙고역교차로,449,276,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),서빙고역1번출구,1864,1616,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),서빙고신동아아파트,16369,2446,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),이촌동현대아파트,11564,2043,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),한성여객종점,408,3138,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),세이브존스포츠센터,1035,14571,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),노원경찰서.혜성여고,995,9239,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),하계현대아파트,589,6424,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),노원구민체육센타,866,4083,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),상명초등학교,433,1484,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),중계건영2차아파트,186,2717,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),중계역,141,1286,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),하계한신청구아파트,341,463,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),한성여객종점,14,138,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),미도아파트앞,1,0,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),한성여객종점,723,117,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),노원평생학습관,832,15,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),서울시북서울미술관,1493,63,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),중계역,2184,128,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),중계역2번출구,4506,698,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),중계시영3단지,2958,1071,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),중계시영3단지상가,10622,1310,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),중계시영4단지,8682,620,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),노원경찰서,12928,1209,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),하계1동주민센터,6764,726,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),골마을근린공원,6948,3295,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),하계역,21201,8835,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),하계우성아파트,20521,1717,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),하계극동아파트,9089,2591,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),월계헬스케어센터,6630,4251,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),인덕대학,11699,8728,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),월계주공108동앞롯데캐슬루나아,9422,5765,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),오현초등학교,11127,7112,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),꿈의숲주차장입구,3584,2511,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),북서울꿈의숲,4791,2148,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),송중동한일유엔아이,1626,4777,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),창문여고앞,7413,7895,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),송곡초등학교입구,4953,10018,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),월곡뉴타운,3761,11021,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),길음뉴타운,4330,12818,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),미아리고개.아리랑아트홀,3970,7980,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),돈암동사거리.성신여대입구,4232,12705,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),삼선교.한성대학교,3920,10093,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),혜화동로타리,1771,7235,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),명륜3가성대입구,3931,6579,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),창경궁.서울대학교병원,3098,4763,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),원남동,3898,5800,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),광장시장,2130,5726,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),을지로4가,2124,6651,2015-04-08 9:37
Mar-15,,,100,100번(하계동~용산구청),을지로3가,2869,8165,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),정릉풍림아파트앞,14668,690,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),정릉동풍림상가,23187,312,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),정릉시장입구,13552,5029,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),정릉우체국,14191,4540,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),정릉입구,15340,2520,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),아리랑고개.아리랑시네미디어센터,14227,4651,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),돈암2동주민센터입구.홍천사,5692,10011,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),성신여대입구,6292,45344,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),돈암시장입구,8644,14328,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),성북구청.성북경찰서,4396,12632,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),보문역,2729,13916,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),브라운호텔,2215,3959,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),보문동주민센터,2260,4243,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),신설동로타리,9836,15482,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),동묘앞,363,2883,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),종로구민회관,24501,7738,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),숭인1동주민센터,6233,2585,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),보문역,16458,4305,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),성북구청.성북경찰서,10195,5634,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),돈암시장입구,25847,10614,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),성신여대입구,31272,4330,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),돈암2동주민센터입구.홍천사,3840,6201,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),아리랑고개.아리랑시네미디어센터,3681,17531,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),정릉입구,1371,8408,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),정릉우체국앞,6115,13856,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),정릉시장입구,12878,12951,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),외환은행정릉지점,10520,10104,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),정릉동대림아파트,1253,16189,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),정릉동풍림상가,616,24916,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),정릉초등학교,77,15033,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),문바위고개,12,3672,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),문바위어린이공원,5864,1488,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),정릉초등학교,14026,49,2015-04-08 9:37
Mar-15,,,1014,1014번(정릉~신당동),외환은행정릉지점,15251,7086,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),월곡1동주민센터,5371,2905,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),밤나무골시장,2958,2156,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),월곡동두산아파트,4770,3298,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),생명의전화,2455,2315,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),KT월곡지사,1183,2377,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),종암경찰서,5448,6612,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),종암동주민센터,4026,3877,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),숭례초교,4174,3617,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),고대앞,2020,4735,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),우신향병원,2711,2097,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),종암초등학교앞,5518,2109,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),용두시장앞,981,2744,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),시립동부병원,913,4648,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),동아제약앞,1978,3823,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),청계벽산아파트앞,1925,4115,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),상왕십리역,1000,10188,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),상왕십리역,3804,3778,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),도로교통공단앞,1005,1146,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),왕십리교회앞,1759,600,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),왕십리1동새마을금고,1348,687,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),꽃재교회,630,131,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),청계벽산아파트앞,5415,283,2015-04-08 9:37
Mar-15,,,1017,1017번(월계동~상왕십리),동아제약앞,5396,525,2015-04-08 9:37
