Nov-13,17,0017번(산천동~이촌동),청암자이아파트,904,518,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),청암자이아파트,7,454,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),청심경로당,5087,43,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),원효2동주민센터,6916,169,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),신천동,10231,404,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),신창동세방아파트,7161,304,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),남이장군사당,1735,1746,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),새마을금고,6644,3602,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),용문시장,8424,1832,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),용산전자상가입구,4617,1193,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),전자상가.관광터미널,1680,2703,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),신용산역3번출구,10515,25810,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),용산역,25357,12493,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),용사의집,2096,1970,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),한강로동웨딩코리아,7196,2845,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),서부이촌동입구,1926,12808,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),이촌2동대림아파트.새남터성지,1164,12847,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),이촌2동주민센터,1096,7634,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),이촌2동부영주유소,137,2497,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),이촌119안전센터.성촌공원,218,2948,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),원효2동산호아파트후문,23,3156,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),청암동강변삼성아파트,1914,3919,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),원효2동산호아파트,5321,550,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),현대자동차서비스,4604,367,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),이촌2동부영주유소,3835,1134,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),이촌2동주민센터,10180,1288,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),이촌2동대림아파트.새남터성지,14054,1168,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),이촌2동강변아파트,9810,4821,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),한강대교북단,6647,14458,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),신용산역,7589,13427,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),신용산역,38621,15536,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),용산전자상가15동,937,7039,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),용산전자상가입구,904,7285,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),용문시장,2754,6244,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),새마을금고,6902,7211,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),남이장군사당,186,3190,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),신창동세방아파트,223,12801,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),신천동,98,5926,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),산천동리버힐삼성아파트,47,6023,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),삼성테마트,24,2932,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),청암동강변삼성아파트,2,991,2013-11-31 12:00:10
Nov-13,17,0017번(산천동~이촌동),청암동강변삼성아파트,1636,9,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),남산서울타워,0,1,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),남산서울타워,17158,15717,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),남산도서관,3836,2040,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),교육연구정보원,311,278,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),남산산책로입구,1131,887,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),서울애니매이션센터.숭의여대,1474,1336,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),퇴계로3가,3143,8379,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),대한극장,9407,4375,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),퇴계로5가,823,1294,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),동대입구역장충동,8378,4398,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),국립극장,2996,4724,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),남산북축순환로입구,1079,1261,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),남산서울타워,14754,18284,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),남산도서관,3081,1722,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),교육연구정보원,256,260,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),남산산책로입구,1052,726,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),서울애니매이션센터,1352,1076,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),퇴계로3가.한옥마을.한국의집,2776,5602,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),대한극장앞,7887,3010,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),퇴계로5가,626,1102,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),동대입구역장충동,5913,3029,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),국립극장,2325,3571,2013-11-31 12:00:10
Nov-13,2,02번(남산서울타워~동대입구),남산북측순환로입구,998,1096,2013-11-31 12:00:10
Nov-13,3,03번(남산서울타워~남산서울타워),남산서울타워,15625,340,2013-11-31 12:00:10
Nov-13,3,03번(남산서울타워~남산서울타워),남산도서관,1326,1198,2013-11-31 12:00:10
Nov-13,3,03번(남산서울타워~남산서울타워),남산서울타워,18,10225,2013-11-31 12:00:10
Nov-13,3,03번(남산서울타워~남산서울타워),남산북측순환로입구,784,732,2013-11-31 12:00:10
Nov-13,3,03번(남산서울타워~남산서울타워),국립극장,2207,2169,2013-11-31 12:00:10
Nov-13,3,03번(남산서울타워~남산서울타워),동대입구역장충동,4938,1166,2013-11-31 12:00:10
Nov-13,3,03번(남산서울타워~남산서울타워),약수역,839,1254,2013-11-31 12:00:10
Nov-13,3,03번(남산서울타워~남산서울타워),송도병원,226,799,2013-11-31 12:00:10
Nov-13,3,03번(남산서울타워~남산서울타워),버티고개,675,1010,2013-11-31 12:00:10
Nov-13,3,03번(남산서울타워~남산서울타워),한강진역.블루스퀘어,677,738,2013-11-31 12:00:10
