2016-10,11110897,0017,0017번(청암동~이촌동),8501292,청암자이아파트,643,10,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),9003185,청암동강변삼성아파트,1715,36,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072983,청심경로당,3356,51,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072984,원효2동주민센터,6103,150,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072985,산천동,8645,375,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072986,신창동세방아파트,7635,349,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072987,남이장군사당,1617,1698,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072988,새마을금고,5125,3612,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0033066,용문시장,6241,1962,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072990,용산전자상가입구,3694,1257,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072991,신용산지하차도,1377,2483,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0008599,신용산역3번출구,10912,21440,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072992,용산역,20739,9253,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072314,용사의집,1548,1038,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072993,한강로동웨딩코리아,7917,2905,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072994,서부이촌동입구,2224,12429,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072995,이촌2동대림아파트.새남터성지,1435,12028,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072996,이촌2동주민센터,1248,6650,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072997,이촌2동부영주유소,533,1990,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0073000,이촌119안전센터.성촌공원,381,2555,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072998,원효2동산호아파트후문,70,2686,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),8003000,청암동강변삼성아파트,1919,4033,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),9003186,원효2동산호아파트,5428,1239,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),9000272,현대자동차써비스,4618,644,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),9000367,이촌2동부영주유소,3623,1517,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),9000269,이촌2동주민센터,8655,1481,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),9000267,이촌2동대림아파트.새남터성지,12495,1232,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),9000266,이촌2동강변아파트,9360,3895,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),9034958,한강대교북단,7314,15785,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),9034956,신용산역,6228,12158,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072972,신용산역,33295,12586,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072973,신용산지하차도,667,6772,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072974,용산전자상가입구,1127,6530,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0008523,용문시장,2483,5072,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072976,새마을금고,6469,5861,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072977,남이장군사당,329,3059,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072978,신창동세방아파트,130,8518,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072979,산천동,106,7499,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072980,산천동리버힐삼성아파트,49,6006,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),0072981,삼성테마트,15,2510,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),9003184,청암동강변삼성아파트,7,1044,2016-11-08 13:39:11
2016-10,11110897,0017,0017번(청암동~이촌동),8601292,청암자이아파트(가상),10,416,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0031613,남산서울타워,16077,2268,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0008801,남산도서관,2055,1246,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0077890,교육연구정보원,382,306,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0077891,남산케이블카.남산산책로입구,1293,1137,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0077892,서울애니메이션센터숭의여대,1516,1103,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0072209,퇴계로3가.한옥마을.한국의집,2642,4848,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0072252,충무로역2번출구.대한극장앞,8007,5987,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0072253,퇴계로5가.제일병원,689,580,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),8501882,앰배서더호텔.장충문화체육센터,239,561,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),8001549,동대입구역.장충동,4515,1968,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0077897,국립극장,2013,2110,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0077898,남산북측순환로입구,675,855,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0077296,남산서울타워,15715,15700,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0077899,남산도서관,2151,1377,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0077887,교육연구정보원,373,359,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0031606,남산케이블카.남산산책로입구,1322,1175,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0031607,서울애니메이션센터숭의여대,1765,1059,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0077893,퇴계로3가.한옥마을.한국의집,2553,4844,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0077894,충무로역2번출구.대한극장앞,8878,6149,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0077895,퇴계로5가.제일병원,813,721,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),8601882,앰배서더호텔.장충문화체육센터,269,495,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),7000185,동대입구역.장충동,5216,2015,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),0016118,국립극장,2167,2444,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),8001550,남산북측순환로입구,622,949,2016-11-08 13:39:11
2016-10,11110401,02,02번(남산서울타워~동대입구),7000198,남산서울타워,180,14961,2016-11-08 13:39:11
2016-10,11110074,03,03번(남산서울타워~남산서울타워),0031613,남산서울타워,17751,618,2016-11-08 13:39:11
2016-10,11110074,03,03번(남산서울타워~남산서울타워),0008801,남산도서관,1185,1118,2016-11-08 13:39:11
2016-10,11110074,03,03번(남산서울타워~남산서울타워),0008785,백범광장,265,356,2016-11-08 13:39:11
