2016-06,11110897,0017,0017번(청암동~이촌동),8501292,청암자이아파트,542,11,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),9003185,청암동강변삼성아파트,1542,13,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072983,청심경로당,3671,49,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072984,원효2동주민센터,6167,163,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072985,산천동,8733,395,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072986,신창동세방아파트,6633,284,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072987,남이장군사당,1440,1596,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072988,새마을금고,5086,3469,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0033066,용문시장,5949,1928,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072990,용산전자상가입구,3754,1204,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072991,신용산지하차도,1359,2225,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0008599,신용산역3번출구,10481,21476,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072992,용산역,18964,8748,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072314,용사의집,1488,1049,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072993,한강로동웨딩코리아,7797,2697,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072994,서부이촌동입구,2263,11523,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072995,이촌2동대림아파트.새남터성지,1248,11187,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072996,이촌2동주민센터,1197,6505,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072997,이촌2동부영주유소,519,1965,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0073000,이촌119안전센터.성촌공원,350,2696,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072998,원효2동산호아파트후문,45,2158,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),8003000,청암동강변삼성아파트,1926,4038,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),9003186,원효2동산호아파트,5392,1182,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),9000272,현대자동차써비스,4455,670,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),9000367,이촌2동부영주유소,3444,1452,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),9000269,이촌2동주민센터,8607,1416,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),9000267,이촌2동대림아파트.새남터성지,11816,1205,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),9000266,이촌2동강변아파트,8282,4133,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),9034958,한강대교북단,7144,14758,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),9034956,신용산역,6403,11004,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072972,신용산역,32573,12646,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072973,신용산지하차도,558,6622,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072974,용산전자상가입구,1149,6289,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0008523,용문시장,2183,5058,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072976,새마을금고,6552,5846,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072977,남이장군사당,337,2868,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072978,신창동세방아파트,128,7961,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072979,산천동,141,7485,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072980,산천동리버힐삼성아파트,38,6085,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),0072981,삼성테마트,10,2511,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),9003184,청암동강변삼성아파트,6,1176,2016-07-08 13:02:09
2016-06,11110897,0017,0017번(청암동~이촌동),8601292,청암자이아파트(가상),7,403,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0031613,남산서울타워,16614,2121,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0008801,남산도서관,2873,1607,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0077890,교육연구정보원,371,338,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0077891,남산케이블카.남산산책로입구,1100,1117,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0077892,서울애니메이션센터숭의여대,1577,1027,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0072209,퇴계로3가.한옥마을.한국의집,2295,5410,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0072252,충무로역2번출구.대한극장앞,8177,6643,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0072253,퇴계로5가.제일병원,758,744,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),8501882,앰배서더호텔.장충문화체육센터,232,634,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),8001549,동대입구역.장충동,5784,2065,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0077897,국립극장,2457,2873,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0077898,남산북측순환로입구,742,822,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0077296,남산서울타워,13782,15960,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0077899,남산도서관,2878,1649,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0077887,교육연구정보원,473,409,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0031606,남산케이블카.남산산책로입구,1488,1092,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0031607,서울애니메이션센터숭의여대,1903,998,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0077893,퇴계로3가.한옥마을.한국의집,2683,4629,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0077894,충무로역2번출구.대한극장앞,8180,5863,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0077895,퇴계로5가.제일병원,730,677,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),8601882,앰배서더호텔.장충문화체육센터,272,642,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),7000185,동대입구역.장충동,5199,1875,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),0016118,국립극장,2026,2634,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),8001550,남산북측순환로입구,657,942,2016-07-08 13:02:09
2016-06,11110401,02,02번(남산서울타워~동대입구),7000198,남산서울타워,147,14302,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),0031613,남산서울타워,16064,353,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),0008801,남산도서관,1416,1275,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),0008785,백범광장,204,263,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),0008735,후암삼거리,431,568,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),8002527,남대문경찰서,379,2658,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),8501298,서울스퀘어앞,2515,6023,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),9000240,남대문시장.회현역,2057,1638,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),0073771,남산3호터널,2369,605,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),0073772,용산한신아파트,1903,819,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),0073773,해방촌,1522,651,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),0008874,용산구청.이태원시장,1303,2556,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),0008907,해밀턴호텔,2259,2273,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),0008955,이태원119안전센터,1548,1180,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),0008978,한남동주민센터,897,975,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),0008994,한강진역.블루스퀘어,638,877,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),9002128,버티고개,835,1052,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),9002122,송도병원앞,280,769,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),9002120,약수역7번출구.약수동주민센터,1252,1398,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),9014520,약수역1번출구,698,477,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),8001549,동대입구역.장충동,5595,1221,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),0016118,국립극장,2513,2210,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),8001550,남산북측순환로입구,744,783,2016-07-08 13:02:09
2016-06,11110074,03,03번(남산서울타워~남산서울타워),7000198,남산서울타워,59,13672,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),0031613,남산서울타워,23927,667,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),0008801,남산도서관,2403,1106,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),0008785,백범광장,304,239,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),8501336,힐튼호텔,143,819,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),8000292,남대문시장악세사리전문상가,523,2319,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),0072251,남대문시장,1624,4038,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),8501631,명동입구,12233,10352,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),0072209,퇴계로3가.한옥마을.한국의집,936,1352,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),0072252,충무로역2번출구.대한극장앞,3521,1996,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),0072253,퇴계로5가.제일병원,973,720,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),0072357,퇴계로6가,300,650,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),0077078,광희문.광희동사거리,475,900,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),0009187,충무아트센터.스포츠센터.중부소방서,822,1748,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),0075421,신당동떡볶이타운.중구여성플라자,1854,1601,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),9002885,신당동.청구역,1468,1824,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),9002887,약수역2번출구.중구구립도서관,1188,1306,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),8001549,동대입구역.장충동,5418,1280,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),0016118,국립극장,2610,2851,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),8001550,남산북측순환로입구,806,1270,2016-07-08 13:02:09
2016-06,11110330,05,05번(남산서울타워~남산서울타워),7000198,남산서울타워,119,20250,2016-07-08 13:02:09
2016-06,11110001,100,100번(하계동~용산구청),8000658,한성여객종점,532,48,2016-07-08 13:02:09
2016-06,11110001,100,100번(하계동~용산구청),0071598,노원평생학습관,641,6,2016-07-08 13:02:09
2016-06,11110001,100,100번(하계동~용산구청),0011084,서울시립북서울미술관,1473,46,2016-07-08 13:02:09
2016-06,11110001,100,100번(하계동~용산구청),0071499,중계역,1907,100,2016-07-08 13:02:09
2016-06,11110001,100,100번(하계동~용산구청),0071599,중계역2번출구,4670,680,2016-07-08 13:02:09
2016-06,11110001,100,100번(하계동~용산구청),0071600,중계3단지목련아파트,3467,855,2016-07-08 13:02:09
2016-06,11110001,100,100번(하계동~용산구청),0070555,중계시영3단지상가,9542,1521,2016-07-08 13:02:09
2016-06,11110001,100,100번(하계동~용산구청),0070556,중계시영4단지,7894,768,2016-07-08 13:02:09
2016-06,11110001,100,100번(하계동~용산구청),0071601,노원경찰서,11917,1296,2016-07-08 13:02:09
2016-06,11110001,100,100번(하계동~용산구청),0071602,하계1동주민센터,6087,918,2016-07-08 13:02:09
2016-06,11110001,100,100번(하계동~용산구청),0071603,골마을근린공원,8241,2374,2016-07-08 13:02:09
2016-06,11110001,100,100번(하계동~용산구청),0071604,하계역,19563,8695,2016-07-08 13:02:09
2016-06,11110001,100,100번(하계동~용산구청),0070561,하계우성아파트,18569,1552,2016-07-08 13:02:09
2016-06,11110001,100,100번(하계동~용산구청),0070562,하계극동아파트,7909,2165,2016-07-08 13:02:09
2016-06,11110001,100,100번(하계동~용산구청),0070563,월계헬스케어센터,6017,3527,2016-07-08 13:02:09
2016-06,11110001,100,100번(하계동~용산구청),0071605,인덕대학,8665,7985,2016-07-08 13:02:09
