2015-08,11110897,0017,0017번(청암동~이촌동),8501292,청암자이아파트,566,8,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),9003185,청암동강변삼성아파트,1549,19,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072983,청심경로당,3943,46,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072984,원효2동주민센터,6229,191,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072985,산천동,9193,385,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072986,신창동세방아파트,7109,287,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072987,남이장군사당,1703,1517,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072988,새마을금고,5895,3294,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0033066,용문시장,7139,2043,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072990,용산전자상가입구,4130,1281,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072991,전자상가관광터미널,1550,2292,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0008599,신용산역3번출구,9377,22721,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072992,용산역,21208,11227,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072314,용사의집,1503,937,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072993,한강로동웨딩코리아,7094,2755,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072994,서부이촌동입구,2094,11726,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072995,이촌2동대림아파트.새남터성지,1220,11282,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072996,이촌2동주민센터,1000,6640,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072997,이촌2동부영주유소,440,1957,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0073000,이촌119안전센터.성촌공원,355,2468,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072998,원효2동산호아파트후문,25,2721,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),8003000,청암동강변삼성아파트,1735,3742,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),9003186,원효2동산호아파트,5614,992,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),9000272,현대자동차써비스,4846,1268,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),9000367,이촌2동부영주유소,10389,1674,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),9000269,이촌2동주민센터,1431,400,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),9000267,이촌2동대림아파트.새남터성지,12169,1163,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),9000266,이촌2동강변아파트,9221,4001,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),9034958,한강대교북단,6695,14628,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),9034956,신용산역,7167,12254,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072972,신용산역,34639,12315,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072973,용산전자상가15동,753,7353,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072974,용산전자상가입구,1110,6729,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0008523,용문시장,2303,5985,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072976,새마을금고,6246,6516,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072977,남이장군사당,284,3122,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072978,신창동세방아파트,161,8233,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072979,산천동,111,7777,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072980,산천동리버힐삼성아파트,38,5914,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),0072981,삼성테마트,29,2269,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),9003184,청암동강변삼성아파트,6,963,2015-09-08 09:16:28
2015-08,11110897,0017,0017번(청암동~이촌동),8601292,청암자이아파트(가상),18,379,2015-09-08 09:16:28
2015-08,11110401,02,02번(남산서울타워~동대입구),0008801,남산도서관,2734,1440,2015-09-08 09:16:28
2015-08,11110401,02,02번(남산서울타워~동대입구),0077890,교육연구정보원,368,398,2015-09-08 09:16:28
2015-08,11110401,02,02번(남산서울타워~동대입구),0077891,남산케이블카.남산산책로입구,1720,1328,2015-09-08 09:16:28
2015-08,11110401,02,02번(남산서울타워~동대입구),0077892,서울애니메이션센터숭의여대,2009,1214,2015-09-08 09:16:28
2015-08,11110401,02,02번(남산서울타워~동대입구),0072209,퇴계로3가.한옥마을.한국의집,2672,5376,2015-09-08 09:16:28
2015-08,11110401,02,02번(남산서울타워~동대입구),0072252,충무로역2번출구.대한극장앞,9320,6409,2015-09-08 09:16:28
