Apr-13,17,0017번(산천동~이촌동),청암자이아파트,389,62,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),청암자이아파트,10,414,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),청심경로당,5062,45,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),원효2동주민센터,6883,153,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),신천동,10491,383,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),신창동세방아파트,7240,280,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),남이장군사당,1774,1809,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),새마을금고,7097,3842,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),용문시장,7817,1880,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),용산전자상가입구,4840,1282,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),전자상가.관광터미널,1677,2681,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),신용산역3번출구,9508,26099,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),용산역,28841,11873,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),용사의집,2690,1910,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),한강로동웨딩코리아,7983,3395,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),서부이촌동입구,1840,14202,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),이촌2동대림아파트.새남터성지,1362,13988,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),이촌2동주민센터,908,7882,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),이촌2동부영주유소,104,2768,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),이촌119안전센터.성촌공원,252,2911,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),원효2동산호아파트후문,30,3582,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),청암동강변삼성아파트,1911,4151,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),원효2동산호아파트,5617,510,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),현대자동차서비스,4781,291,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),이촌2동부영주유소,4158,1114,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),이촌2동주민센터,10036,1204,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),이촌2동대림아파트.새남터성지,15468,1129,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),이촌2동강변아파트,10895,4738,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),한강대교북단,6565,15660,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),신용산역,7731,14946,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),신용산역,39787,16720,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),용산전자상가15동,1003,7661,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),용산전자상가입구,919,7238,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),용문시장,2698,5694,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),새마을금고,7553,7390,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),남이장군사당,164,3567,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),신창동세방아파트,202,13151,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),신천동,80,6319,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),산천동리버힐삼성아파트,33,6168,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),삼성테마트,21,2834,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),청암동강변삼성아파트,3,896,2013-07-31 13:00
Apr-13,17,0017번(산천동~이촌동),청암동강변삼성아파트,1713,17,2013-07-31 13:00
Apr-13,2,02번(남산서울타워~동대입구),남산서울타워,21627,22188,2013-07-31 13:00
Apr-13,2,02번(남산서울타워~동대입구),남산도서관,4323,2489,2013-07-31 13:00
Apr-13,2,02번(남산서울타워~동대입구),교육연구정보원,328,375,2013-07-31 13:00
Apr-13,2,02번(남산서울타워~동대입구),남산산책로입구,1562,1191,2013-07-31 13:00
Apr-13,2,02번(남산서울타워~동대입구),서울애니매이션센터.숭의여대,1385,1470,2013-07-31 13:00
Apr-13,2,02번(남산서울타워~동대입구),퇴계로3가,4284,9745,2013-07-31 13:00
Apr-13,2,02번(남산서울타워~동대입구),대한극장,10326,4390,2013-07-31 13:00
Apr-13,2,02번(남산서울타워~동대입구),퇴계로5가,867,1373,2013-07-31 13:00
Apr-13,2,02번(남산서울타워~동대입구),동대입구역장충동,8515,4240,2013-07-31 13:00
Apr-13,2,02번(남산서울타워~동대입구),국립극장,3075,4295,2013-07-31 13:00
Apr-13,2,02번(남산서울타워~동대입구),남산북축순환로입구,1630,1765,2013-07-31 13:00
Apr-13,2,02번(남산서울타워~동대입구),남산서울타워,15616,21056,2013-07-31 13:00
Apr-13,2,02번(남산서울타워~동대입구),남산도서관,4215,2731,2013-07-31 13:00
Apr-13,2,02번(남산서울타워~동대입구),교육연구정보원,393,319,2013-07-31 13:00
Apr-13,2,02번(남산서울타워~동대입구),남산산책로입구,1672,1036,2013-07-31 13:00
Apr-13,2,02번(남산서울타워~동대입구),서울애니매이션센터,1559,1297,2013-07-31 13:00
