Dec-13,17,0017번(산천동~이촌동),청암자이아파트,610,200,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),청암자이아파트,3,438,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),청심경로당,5132,111,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),원효2동주민센터,6846,163,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),신천동,10061,377,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),신창동세방아파트,7251,297,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),남이장군사당,1671,1634,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),새마을금고,6678,3672,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),용문시장,8468,1810,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),용산전자상가입구,4656,1156,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),전자상가.관광터미널,1729,2786,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),신용산역3번출구,10223,25528,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),용산역,25891,12633,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),용사의집,2037,1898,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),한강로동웨딩코리아,7033,2845,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),서부이촌동입구,2018,12877,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),이촌2동대림아파트.새남터성지,1242,13032,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),이촌2동주민센터,1054,7462,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),이촌2동부영주유소,228,2466,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),이촌119안전센터.성촌공원,250,3028,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),원효2동산호아파트후문,39,3088,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),청암동강변삼성아파트,1939,4288,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),원효2동산호아파트,5406,546,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),현대자동차서비스,4586,378,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),이촌2동부영주유소,3606,1202,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),이촌2동주민센터,9827,1265,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),이촌2동대림아파트.새남터성지,13944,1136,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),이촌2동강변아파트,9562,4919,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),한강대교북단,6597,14446,2013-12-31 13:00
Dec-13,17,0017번(산천동~이촌동),신용산역,7523,13159,2013-12-31 13:00
